epoch,train_loss,train_bce,train_kld,test_loss,test_bce,test_kld
1,371.6680349576271,366.2013704978813,5.466644287109375,302.3382568359375,293.251806640625,9.086433410644531
2,280.46815413135596,271.2943756620763,9.17381984904661,266.628662109375,257.070654296875,9.55802001953125
3,260.14441538665255,250.64772576800848,9.496665825278072,257.7861328125,247.875439453125,9.910717010498047
4,253.94273040254237,243.83519266419492,10.107505669028072,253.9778076171875,243.888330078125,10.089493560791016
5,250.4755859375,239.95845471398306,10.517118809586865,250.823876953125,240.10205078125,10.721836853027344
6,248.2883342161017,237.45653469279662,10.831816075211865,248.94521484375,237.979248046875,10.965966796875
7,246.60997086864407,235.52322232521186,11.086789923199152,247.6442138671875,236.3819580078125,11.262239074707031
8,245.32075940148306,234.0326403601695,11.288119041313559,246.47900390625,235.10595703125,11.373057556152343
9,244.3636784957627,232.9451469809322,11.418532549324683,245.6337890625,234.1149169921875,11.518873596191407
10,243.59833487817798,232.09608381885593,11.502275887182204,244.958154296875,233.5171142578125,11.441036224365234
11,242.82848914194915,231.23070047669492,11.597732802568856,244.28623046875,232.5650146484375,11.721217346191406
12,242.21120233050848,230.5441935911017,11.66693632481462,243.6261962890625,231.8710693359375,11.755150604248048
13,241.779147907839,230.00720007944915,11.771939552436441,243.15126953125,231.44560546875,11.705659484863281
14,241.26143736758473,229.4131686970339,11.848299705376059,243.0016357421875,231.3830078125,11.6186279296875
15,240.90598516949152,228.99425648834745,11.911731784626589,242.600244140625,230.715869140625,11.884375
16,240.59557070974577,228.60508805614407,11.99047334315413,242.333740234375,230.252880859375,12.080847930908202
17,240.21512513241527,228.14767611228814,12.067421088784428,241.9582275390625,230.008642578125,11.949563598632812
18,240.01299324682202,227.90229409427965,12.110682600635593,241.58994140625,229.4242919921875,12.165631866455078
19,239.61862751588984,227.42371226165255,12.194911116260593,241.348876953125,229.2209228515625,12.1279541015625
20,239.40499205508473,227.15509136652543,12.24980861857786,241.3315185546875,229.0313720703125,12.300145721435547
21,239.1323987023305,226.83320643538136,12.29926364704714,240.8701171875,228.3556396484375,12.514457702636719
22,238.88210076800848,226.4998344809322,12.38217732057733,240.7390625,228.4885498046875,12.250494384765625
23,238.7346894862288,226.29929157838984,12.435386528403072,240.674658203125,228.357470703125,12.317193603515625
24,238.5627482786017,226.07766154661016,12.485101214909959,240.48994140625,227.9345703125,12.55538101196289
25,238.365234375,225.83787407309322,12.527422371557204,240.0826171875,227.3698974609375,12.712725067138672
26,238.20612089512713,225.60439287605934,12.601810778601696,239.9277587890625,227.3434814453125,12.584280395507813
27,237.98814883474577,225.34964247881356,12.63848049357786,239.875537109375,227.247802734375,12.627702331542968
28,237.85487288135593,225.17353019067798,12.681357173596398,239.488720703125,226.848388671875,12.640341186523438
29,237.66834944385593,224.93730137711864,12.731028411347987,239.4314208984375,226.6181640625,12.813253784179688
30,237.4919392213983,224.7053264036017,12.786672818458687,239.5239013671875,227.0347412109375,12.489142608642577
31,237.47581766419492,224.6569120762712,12.818982140492585,239.287060546875,226.415380859375,12.871687316894532
32,237.21259269067798,224.34955971927965,12.862987453654661,239.118408203125,226.15478515625,12.963626098632812
33,237.1231296345339,224.22522179555085,12.897923356395657,239.105517578125,226.1224365234375,12.983064270019531
34,237.06238413665255,224.15668034957628,12.905732752913135,238.931689453125,225.8086669921875,13.123001098632812
35,236.91454250529662,223.95572364936442,12.95879609706038,238.8483154296875,225.8341796875,13.014141845703126
36,236.7669988082627,223.76324152542372,13.003754179356461,238.6500732421875,225.7706787109375,12.879396057128906
37,236.67248742055085,223.63693392478814,13.035493495100635,238.41435546875,225.402880859375,13.01147918701172
38,236.53429555084745,223.46236096398306,13.071895276085804,238.5822998046875,225.6330322265625,12.949272155761719
39,236.45330707097457,223.37086202330508,13.082490565413135,238.4711181640625,225.61455078125,12.856581115722657
40,236.40093683792372,223.28775489936442,13.113162283170022,238.4296630859375,225.170849609375,13.258805847167968
