epoch,train_loss,train_bce,train_kld,test_loss,test_bce,test_kld
1,368.15442929025426,361.4568326271187,6.697424419855667,304.00224609375,293.73271484375,10.269525146484375
2,286.89519332627117,275.2316770391949,11.663481114274365,273.023486328125,259.7119140625,13.311563110351562
3,265.28267346398303,252.51832296080508,12.764325675317796,262.68720703125,250.006591796875,12.68062744140625
4,258.6343683792373,246.01334083686442,12.621089612023304,258.0978515625,245.6379150390625,12.459955596923828
5,254.7264797404661,242.10037076271186,12.626081046411546,255.2171630859375,242.6284912109375,12.5886962890625
6,252.1060480667373,239.4507580773305,12.655226885262183,252.8528076171875,240.0702880859375,12.782515716552734
7,250.35950741525423,237.6687797934322,12.69075969114142,251.250537109375,238.4244384765625,12.826094055175782
8,248.89262778072035,236.18607653601694,12.70650158898305,250.0478515625,237.2130126953125,12.834808349609375
9,247.98793365995763,235.22503972457628,12.762884624933791,249.338037109375,236.63095703125,12.707066345214844
10,246.947414592161,234.14602092161016,12.801372980667374,248.2988037109375,235.4993896484375,12.799412536621094
11,246.31946835275423,233.43973450741527,12.879659361758474,247.8591552734375,234.982568359375,12.876588439941406
12,245.7103747351695,232.80015227754237,12.910235906051376,246.926220703125,233.82890625,13.097325134277344
13,244.89517677436442,231.90524033368644,12.989930233712924,246.4122802734375,233.425146484375,12.987130737304687
14,244.56468485169492,231.49769928495763,13.06697522179555,246.062646484375,232.962158203125,13.100502014160156
15,244.05048331567798,230.95090704449152,13.099563857256356,245.7254638671875,232.4361083984375,13.28936767578125
16,243.50948424258473,230.33517611228814,13.17430813029661,244.94619140625,231.8090087890625,13.13721160888672
17,243.0809719279661,229.87632415254237,13.204681913731461,245.3036376953125,231.99794921875,13.305731201171875
18,242.97601628707628,229.71340373411016,13.26261462195445,245.00830078125,231.700634765625,13.307638549804688
19,242.48293498411016,229.16116591631356,13.321781481726696,244.1550537109375,230.9214599609375,13.233601379394532
20,242.09331965042372,228.69135659427965,13.401946504237289,243.9896728515625,230.5670166015625,13.422679138183593
21,241.8837890625,228.44484904661016,13.43892863645392,243.5243408203125,230.0040283203125,13.520281982421874
22,241.43258408368644,227.92738678495763,13.505223161083157,243.2392578125,229.73212890625,13.507176208496094
23,241.26524430614407,227.69728217690678,13.567936266882946,242.9400390625,229.294287109375,13.645753479003906
24,241.08853614936442,227.48306739936442,13.6054490946107,243.1236572265625,229.6773681640625,13.446298217773437
25,240.798000529661,227.11798199152543,13.680065090373411,242.4757568359375,228.8004150390625,13.67529754638672
26,240.5921941207627,226.84621623411016,13.7459520242982,242.362890625,228.650634765625,13.712236022949218
27,240.44615664724577,226.6685315148305,13.77761271848517,242.171435546875,228.48486328125,13.686567687988282
28,240.18865863347457,226.36374470338984,13.824852894928496,241.909033203125,228.0008544921875,13.908164978027344
29,239.9471828654661,226.0640393273305,13.883174572960804,241.9048095703125,228.1263916015625,13.778453063964843
30,239.71969345868644,225.798977092161,13.920757746292374,241.859765625,228.1077392578125,13.75201416015625
31,239.63130627648306,225.6486030190678,13.982669119107522,241.698876953125,227.7628662109375,13.936009216308594
32,239.35404528601694,225.31878972457628,14.03519762976695,241.1920654296875,227.22216796875,13.969886779785156
33,239.17444054555085,225.10614737817798,14.068346961069915,241.1585693359375,227.223828125,13.934767150878907
34,239.06691935911016,224.95714711334745,14.109805349576272,241.000732421875,226.8179443359375,14.182780456542968
35,238.86324814618644,224.7271252648305,14.136073225635593,240.8954345703125,226.7660888671875,14.129359436035156
36,238.8731296345339,224.70097325211864,14.17208293332892,240.793017578125,226.7432373046875,14.049807739257812
37,238.55879237288136,224.38066075211864,14.178054033699683,240.726611328125,226.547265625,14.179338073730468
38,238.54078389830508,224.34265757415255,14.198148048530191,240.51201171875,226.322607421875,14.189407348632812
39,238.40848450741527,224.18516618114407,14.223362809520657,240.6923828125,226.55869140625,14.133683776855468
40,238.37132547669492,224.14660023834745,14.224710755429026,240.5575439453125,226.1388671875,14.418649291992187
41,238.13587460275423,223.86985235699152,14.265964314088983,240.22236328125,225.8879150390625,14.334431457519532
42,238.08779131355934,223.80142677436442,14.286364539194915,240.26630859375,225.903955078125,14.362355041503907
43,237.94456766419492,223.66475768008473,14.279734466035487,240.043994140625,225.7259033203125,14.318070983886718
44,237.8741889565678,223.57532772775423,14.298846745895126,239.9346435546875,225.5947265625,14.339942932128906
